2023-03-16 20:06:37,095 INFO    StreamThr :13016 [internal.py:wandb_internal():90] W&B internal server running at pid: 13016, started at: 2023-03-16 20:06:37.095901
2023-03-16 20:06:37,097 DEBUG   HandlerThread:13016 [handler.py:handle_request():144] handle_request: status
2023-03-16 20:06:37,106 INFO    WriterThread:13016 [datastore.py:open_for_write():85] open: C:\Users\manue\Downloads\Advanced ML Rocket League-bot project\wandb\run-20230316_200637-general\run-general.wandb
2023-03-16 20:06:37,106 DEBUG   SenderThread:13016 [sender.py:send():336] send: header
2023-03-16 20:06:37,106 DEBUG   SenderThread:13016 [sender.py:send():336] send: run
2023-03-16 20:06:37,106 INFO    SenderThread:13016 [sender.py:_maybe_setup_resume():724] checking resume status for flamingfury00/ML Rocket League Bot/general
2023-03-16 20:06:37,403 INFO    SenderThread:13016 [sender.py:_maybe_setup_resume():786] configured resuming with: ResumeState(resumed=True,step=363,history=363,events=12039,output=246,runtime=361516.876068,wandb_runtime=None,summary={'ppo/ep_reward_std': 146569.2993527975, 'gradients/net.2.bias': {'bins': [-0.0013960438081994653, -0.0013471745187416673, -0.001298305345699191, -0.001249436056241393, -0.001200566766783595, -0.001151697593741119, -0.001102828304283321, -0.0010539591312408447, -0.0010050898417830467, -0.0009562206105329096, -0.0009073513792827725, -0.0008584820898249745, -0.0008096128585748374, -0.0007607436273247004, -0.0007118743378669024, -0.0006630051066167653, -0.0006141358753666282, -0.0005652666441164911, -0.000516397412866354, -0.000467528123408556, -0.0004186588921584189, -0.0003697896609082818, -0.00032092040055431426, -0.0002720511402003467, -0.00022318190895020962, -0.0001743126631481573, -0.00012544341734610498, -7.657417154405266e-05, -2.770492574200034e-05, 2.116430550813675e-05, 7.00335658621043e-05, 0.00011890282621607184, 0.0001677719410508871, 0.00021664118685293943, 0.00026551043265499175, 0.0003143796930089593, 0.0003632489242590964, 0.0004121181555092335, 0.000460987415863201, 0.0005098566762171686, 0.0005587259074673057, 0.0006075951387174428, 0.0006564643699675798, 0.0007053336594253778, 0.0007542028906755149, 0.000803072121925652, 0.00085194141138345, 0.0009008106426335871, 0.0009496798738837242, 0.0009985491633415222, 0.0010474183363839984, 0.0010962876258417964, 0.0011451567988842726, 0.0011940260883420706, 0.0012428953777998686, 0.0012917646672576666, 0.0013406338403001428, 0.0013895031297579408, 0.001438372302800417, 0.001487241592258215, 0.001536110881716013, 0.0015849800547584891, 0.0016338493442162871, 0.0016827185172587633, 0.0017315878067165613], 'values': [1, 0, 0, 1, 0, 0, 0, 0, 1, 4, 3, 4, 0, 2, 4, 4, 3, 9, 1, 8, 2, 7, 12, 9, 10, 14, 7, 10, 36, 10, 13, 13, 3, 10, 0, 4, 4, 8, 4, 2, 2, 1, 5, 3, 3, 1, 2, 4, 1, 3, 2, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1], '_type': 'histogram'}, 'stat/air_touch_height': 0, 'gradients/graph_14.weight': {'bins': [-41797.28125, -41120.69140625, -40444.09765625, -39767.5078125, -39090.9140625, -38414.32421875, -37737.734375, -37061.140625, -36384.55078125, -35707.9609375, -35031.3671875, -34354.77734375, -33678.18359375, -33001.59375, -32325.001953125, -31648.41015625, -30971.81640625, -30295.224609375, -29618.6328125, -28942.04296875, -28265.451171875, -27588.859375, -26912.267578125, -26235.67578125, -25559.0859375, -24882.494140625, -24205.90234375, -23529.3125, -22852.720703125, -22176.12890625, -21499.537109375, -20822.9453125, -20146.353515625, -19469.76171875, -18793.169921875, -18116.578125, -17439.98828125, -16763.396484375, -16086.8046875, -15410.212890625, -14733.62109375, -14057.029296875, -13380.4384765625, -12703.8466796875, -12027.2548828125, -11350.6640625, -10674.072265625, -9997.48046875, -9320.890625, -8644.298828125, -7967.70751953125, -7291.1162109375, -6614.5244140625, -5937.93310546875, -5261.341796875, -4584.75, -3908.158203125, -3231.566650390625, -2554.97509765625, -1878.3837890625, -1201.792236328125, -525.20068359375, 151.390625, 827.982421875, 1504.57373046875], 'values': [1, 1, 1, 4, 9, 19, 35, 28, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 3, 70], '_type': 'histogram'}, 'stat/behind_ball_rate': 0, 'ppo/total_timesteps': 352000000, 'redis/rollout_bytes': 404479523, 'gradients/graph_10.weight': {'bins': [-6664.1689453125, -6521.7578125, -6379.34619140625, -6236.93505859375, -6094.5234375, -5952.1123046875, -5809.70068359375, -5667.28955078125, -5524.8779296875, -5382.466796875, -5240.05517578125, -5097.64404296875, -4955.232421875, -4812.8212890625, -4670.40966796875, -4527.99853515625, -4385.5869140625, -4243.17578125, -4100.76416015625, -3958.352783203125, -3815.94140625, -3673.530029296875, -3531.11865234375, -3388.70751953125, -3246.29638671875, -3103.885009765625, -2961.4736328125, -2819.062255859375, -2676.65087890625, -2534.239501953125, -2391.828125, -2249.4169921875, -2107.00537109375, -1964.593994140625, -1822.1826171875, -1679.771240234375, -1537.35986328125, -1394.948486328125, -1252.5372314453125, -1110.1258544921875, -967.71435546875, -825.302978515625, -682.8916015625, -540.4802856445312, -398.06890869140625, -255.65753173828125, -113.2462158203125, 29.1651611328125, 171.576416015625, 313.98779296875, 456.3991394042969, 598.8104858398438, 741.2218627929688, 883.6332397460938, 1026.0445556640625, 1168.4559326171875, 1310.8673095703125, 1453.2786865234375, 1595.6900634765625, 1738.101318359375, 1880.5126953125, 2022.924072265625, 2165.33544921875, 2307.746826171875, 2450.158203125], '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 4, 1, 2, 1, 0, 0, 1, 7, 22, 10, 3, 36, 192, 943, 5416, 639, 600, 1309, 1864, 11988, 2888, 570, 67, 66, 144, 203, 126, 18, 6, 12, 31, 64, 60, 46, 28, 9, 3]}, 'ppo/value_loss': 18846986.5625, 'ppo/kl_other_models': 0, 'stat/air_touch_rate': 0, 'stat/average_speed': 0, 'stat/touch_rate': 0, 'gradients/net.4.bias': {'_type': 'histogram', 'bins': [-0.0048323809169232845, -0.004690138157457113, -0.004547894932329655, -0.004405652172863483, -0.004263408947736025, -0.004121166188269854, -0.003978922963142395, -0.0038366802036762238, -0.0036944374442100525, -0.0035521944519132376, -0.0034099514596164227, -0.0032677087001502514, -0.0031254657078534365, -0.0029832227155566216, -0.0028409797232598066, -0.0026987367309629917, -0.002556493738666177, -0.002414250746369362, -0.002272007754072547, -0.002129764761775732, -0.0019875220023095608, -0.0018452790100127459, -0.001703036017715931, -0.0015607931418344378, -0.001418550033122301, -0.0012763070408254862, -0.001134064164943993, -0.0009918211726471782, -0.0008495782385580242, -0.0007073353044688702, -0.0005650923121720552, -0.00042284943629056215, -0.00028060656040906906, -0.00013836361176799983, 3.8793368730694056e-06, 0.00014612230006605387, 0.00028836523415520787, 0.0004306081682443619, 0.0005728511605411768, 0.0007150940364226699, 0.000857336912304163, 0.000999579904600978, 0.001141822780482471, 0.001284065772779286, 0.001426308648660779, 0.001568551640957594, 0.0017107946332544088, 0.001853037509135902, 0.0019952806178480387, 0.0021375236101448536, 0.0022797666024416685, 0.0024220095947384834, 0.0025642523542046547, 0.0027064953465014696, 0.0028487383387982845, 0.002990981098264456, 0.0031332243233919144, 0.0032754673156887293, 0.003417710307985544, 0.0035599530674517155, 0.0037021960597485304, 0.0038444390520453453, 0.003986681811511517, 0.004128925036638975, 0.004271167796105146], 'values': [1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2]}, 'ppo/clip_fraction': 0.002176562522663517, 'stat/average_demos': 0, 'gradients/graph_10.bias': {'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 3, 1, 1, 4, 7, 18, 20, 22, 32, 30, 41, 30, 17, 12, 6, 1, 1, 1, 0, 0, 0, 0, 1], 'bins': [-1665.5341796875, -1647.7728271484375, -1630.011474609375, -1612.250244140625, -1594.4888916015625, -1576.7275390625, -1558.96630859375, -1541.2049560546875, -1523.443603515625, -1505.6822509765625, -1487.9208984375, -1470.15966796875, -1452.3983154296875, -1434.636962890625, -1416.875732421875, -1399.1143798828125, -1381.35302734375, -1363.5916748046875, -1345.830322265625, -1328.069091796875, -1310.3077392578125, -1292.54638671875, -1274.78515625, -1257.0238037109375, -1239.262451171875, -1221.5010986328125, -1203.73974609375, -1185.978515625, -1168.2171630859375, -1150.455810546875, -1132.694580078125, -1114.9332275390625, -1097.171875, -1079.4105224609375, -1061.649169921875, -1043.887939453125, -1026.1265869140625, -1008.365234375, -990.6039428710938, -972.8426513671875, -955.0812377929688, -937.3199462890625, -919.55859375, -901.7972412109375, -884.0359497070312, -866.274658203125, -848.5133056640625, -830.751953125, -812.9906616210938, -795.2293701171875, -777.468017578125, -759.7066650390625, -741.9453735351562, -724.18408203125, -706.4227294921875, -688.661376953125, -670.9000854492188, -653.1387939453125, -635.37744140625, -617.6160888671875, -599.8547973632812, -582.093505859375, -564.3321533203125, -546.57080078125, -528.8095092773438]}, 'ppo/ep_len_mean': 2899.0462427745665, '_step': 362, 'qualities': {'path': 'media/plotly/qualities_362_7e07fdaa2136aea8c3bc.plotly.json', 'size': 13962, '_type': 'plotly-file', 'sha256': '7e07fdaa2136aea8c3bc09c9fbb4348ff236fe1163f385699b54894217046a0e'}, 'stat/distance_to_ball': 0, 'gradients/graph_12.bias': {'bins': [-88.58519744873047, -87.20105743408203, -85.81690979003906, -84.43276977539062, -83.04862213134766, -81.66448211669922, -80.28033447265625, -78.89619445800781, -77.51204681396484, -76.1279067993164, -74.74375915527344, -73.359619140625, -71.97547149658203, -70.5913314819336, -69.20718383789062, -67.82304382324219, -66.43889617919922, -65.05475616455078, -63.67060852050781, -62.28646469116211, -60.902320861816406, -59.5181770324707, -58.134033203125, -56.7498893737793, -55.36574935913086, -53.981605529785156, -52.59746170043945, -51.21331787109375, -49.82917404174805, -48.445030212402344, -47.06088638305664, -45.67674255371094, -44.292598724365234, -42.90845489501953, -41.52431106567383, -40.140167236328125, -38.75602340698242, -37.37187957763672, -35.987735748291016, -34.60359191894531, -33.21944808959961, -31.835304260253906, -30.451160430908203, -29.0670166015625, -27.682872772216797, -26.298728942871094, -24.91458511352539, -23.530441284179688, -22.146299362182617, -20.762155532836914, -19.37801170349121, -17.993867874145508, -16.609724044799805, -15.225580215454102, -13.841437339782715, -12.457293510437012, -11.073149681091309, -9.689005851745605, -8.304862022399902, -6.920718669891357, -5.536574840545654, -4.152431011199951, -2.7682876586914062, -1.3841438293457031, 0], 'values': [1, 7, 5, 3, 7, 3, 6, 8, 6, 5, 2, 1, 5, 8, 8, 5, 8, 5, 7, 5, 2, 4, 9, 3, 3, 7, 8, 2, 2, 2, 2, 4, 3, 4, 4, 3, 6, 6, 2, 1, 6, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 57], '_type': 'histogram'}, 'gradients/net.0.bias': {'_type': 'histogram', 'values': [2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 3, 3, 2, 3, 5, 2, 3, 4, 4, 6, 6, 7, 12, 5, 12, 9, 14, 13, 20, 17, 8, 15, 9, 8, 10, 5, 2, 5, 3, 7, 0, 3, 3, 2, 4, 3, 2, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], 'bins': [-0.001446111360564828, -0.0013943708036094904, -0.0013426302466541529, -0.0012908896896988153, -0.0012391491327434778, -0.0011874085757881403, -0.0011356680188328028, -0.0010839274618774652, -0.0010321869049221277, -0.0009804463479667902, -0.0009287057910114527, -0.0008769652340561152, -0.0008252246771007776, -0.0007734841201454401, -0.0007217435631901026, -0.000670003006234765, -0.0006182623910717666, -0.0005665218341164291, -0.0005147812771610916, -0.00046304072020575404, -0.0004113001632504165, -0.00035955957719124854, -0.000307819020235911, -0.0002560784632805735, -0.0002043378772214055, -0.00015259732026606798, -0.00010085675603477284, -4.9116191803477705e-05, 2.62436515185982e-06, 5.436493665911257e-05, 0.0001061054936144501, 0.00015784605056978762, 0.0002095865784212947, 0.0002613271353766322, 0.00031306769233196974, 0.00036480824928730726, 0.0004165488062426448, 0.00046828939230181277, 0.0005200299201533198, 0.0005717704771086574, 0.0006235110340639949, 0.0006752515910193324, 0.0007269921479746699, 0.0007787327049300075, 0.000830473261885345, 0.0008822138188406825, 0.00093395437579602, 0.0009856949327513576, 0.001037435606122017, 0.0010891761630773544, 0.001140916720032692, 0.0011926572769880295, 0.001244397833943367, 0.0012961383908987045, 0.001347878947854042, 0.0013996195048093796, 0.001451360061764717, 0.0015031006187200546, 0.0015548411756753922, 0.0016065817326307297, 0.0016583222895860672, 0.0017100628465414047, 0.0017618034034967422, 0.0018135439604520798, 0.0018652845174074173]}, 'stat/timeout_rate': 0, 'gradients/net.0.weight': {'_type': 'histogram', 'bins': [-0.0022304332815110683, -0.002131003886461258, -0.0020315744914114475, -0.001932145212776959, -0.0018327158177271485, -0.00173328653909266, -0.0016338571440428495, -0.0015344277489930391, -0.0014349983539432287, -0.0013355689588934183, -0.0012361396802589297, -0.0011367102852091193, -0.001037280890159309, -0.0009378515533171594, -0.0008384222164750099, -0.0007389928214251995, -0.0006395635427907109, -0.0005401342059485614, -0.000440704810898751, -0.0003412754740566015, -0.00024184610811062157, -0.00014241674216464162, -4.298740532249212e-05, 5.644198972731829e-05, 0.00015587126836180687, 0.0002553006343077868, 0.0003547300002537668, 0.00045415933709591627, 0.0005535887321457267, 0.0006530180689878762, 0.0007524474058300257, 0.0008518768008798361, 0.0009513061959296465, 0.001050735590979457, 0.0011501648696139455, 0.001249594264663756, 0.0013490236597135663, 0.0014484529383480549, 0.0015478823333978653, 0.0016473117284476757, 0.0017467411234974861, 0.0018461705185472965, 0.001945599797181785, 0.0020450293086469173, 0.002144458470866084, 0.0022438878659158945, 0.002343317260965705, 0.0024427466560155153, 0.002542175818234682, 0.0026416052132844925, 0.002741034608334303, 0.0028404640033841133, 0.00293989316560328, 0.0030393225606530905, 0.003138751955702901, 0.0032381813507527113, 0.0033376107458025217, 0.003437040140852332, 0.0035364695359021425, 0.0036358986981213093, 0.0037353280931711197, 0.00383475748822093, 0.0039341868832707405, 0.004033616278320551, 0.004133045673370361], 'values': [1, 0, 1, 0, 1, 0, 9, 16, 31, 32, 45, 69, 76, 118, 181, 238, 275, 425, 644, 1011, 1772, 3492, 10774, 3269, 1816, 1022, 565, 364, 309, 195, 153, 174, 109, 52, 30, 28, 19, 19, 23, 13, 10, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}, 'stat/touch_height': 0, 'stat/avg_goal_speed': 0, 'ppo/steps_per_second': 1168.9477365108096, 'ppo/update_magnitude': 0.09499339759349824, 'redis/contributors': {'artifact_path': 'wandb-client-artifact://iud77ym1b3zp3dl38qbleagk2zabrxnakpa096wazg5fiq33x8sdkxfyiht557ff9u1z7ka6150w6da9988uxebpixdcutg8wmaijabci2uiwia6eoubyid137r1f9j7:latest/redis/contributors.table.json', '_latest_artifact_path': 'wandb-client-artifact://iud77ym1b3zp3dl38qbleagk2zabrxnakpa096wazg5fiq33x8sdkxfyiht557ff9u1z7ka6150w6da9988uxebpixdcutg8wmaijabci2uiwia6eoubyid137r1f9j7:latest/redis/contributors.table.json', 'path': 'media/table/redis/contributors_362_a3234ddfb8fd4c9473f0.table.json', 'size': 61, '_type': 'table-file', 'ncols': 2, 'nrows': 1, 'sha256': 'a3234ddfb8fd4c9473f08d04ba5c1f69528670dc7a00e645ef786aea16f63260'}, 'ppo/mean_kl': 0.0010152836197931947, 'ppo/policy_loss': -0.0003737914155548666, 'stat/average_boost': 0, 'ppo/epoch_time': 273.978675, 'stat/ball_height': 0, 'stat/average_ball_speed': 0, 'ppo/entropy_loss': -7.3331384882330894, 'stat/pct_car_on_ground': 0, 'ppo/loss': 9423493.28125, 'gradients/net.2.weight': {'bins': [-0.0010135897900909185, -0.0009763251291587949, -0.0009390605264343321, -0.0009017958655022085, -0.0008645312045700848, -0.0008272666018456221, -0.0007900019409134984, -0.0007527372799813747, -0.0007154726190492511, -0.0006782079581171274, -0.0006409433553926647, -0.000603678694460541, -0.0005664140335284173, -0.0005291494308039546, -0.0004918847698718309, -0.0004546201089397073, -0.00041735550621524453, -0.00038009087438695133, -0.00034282621345482767, -0.00030556158162653446, -0.0002682969206944108, -0.0002310322888661176, -0.0001937676570378244, -0.00015650299610570073, -0.00011923839338123798, -8.197374700102955e-05, -4.470910789677873e-05, -7.444468792527914e-06, 2.982017758768052e-05, 6.708482396788895e-05, 0.00010434945579618216, 0.00014161411672830582, 0.00017887877766042948, 0.0002161434240406379, 0.00025340807042084634, 0.00029067270224913955, 0.0003279373631812632, 0.0003652019950095564, 0.0004024666268378496, 0.0004397312877699733, 0.00047699594870209694, 0.0005142606096342206, 0.0005515252123586833, 0.000588789873290807, 0.0006260545342229307, 0.0006633191369473934, 0.0007005837978795171, 0.0007378484588116407, 0.0007751130615361035, 0.0008123777224682271, 0.0008496423251926899, 0.0008869069861248136, 0.0009241716470569372, 0.0009614363079890609, 0.0009987009689211845, 0.0010359655134379864, 0.00107323017437011, 0.0011104948353022337, 0.0011477594962343574, 0.001185024157166481, 0.0012222887016832829, 0.0012595533626154065, 0.0012968180235475302, 0.0013340826844796538, 0.0013713473454117775], 'values': [2, 1, 2, 2, 6, 4, 2, 10, 18, 19, 35, 42, 45, 98, 126, 159, 259, 370, 486, 660, 993, 1350, 1985, 2963, 4097, 6033, 8671, 15417, 6633, 4317, 2990, 2009, 1451, 1054, 792, 543, 451, 372, 253, 216, 134, 115, 79, 66, 48, 40, 26, 16, 24, 12, 5, 8, 7, 5, 3, 2, 3, 1, 0, 0, 2, 2, 1, 1], '_type': 'histogram'}, 'gradients/net.4.weight': {'_type': 'histogram', 'bins': [-0.003599289571866393, -0.003498828737065196, -0.003398367902263999, -0.003297907067462802, -0.0031974459998309612, -0.003096985165029764, -0.002996524330228567, -0.00289606349542737, -0.002795602660626173, -0.002695141825824976, -0.002594680991023779, -0.002494220156222582, -0.002393759321421385, -0.0022932984866201878, -0.002192837418988347, -0.00209237658418715, -0.001991915749385953, -0.001891454914584756, -0.0017909940797835588, -0.00169053312856704, -0.001590072293765843, -0.0014896114589646459, -0.001389150507748127, -0.00128868967294693, -0.0011882288381457329, -0.0010877680033445358, -0.0009873071685433388, -0.0008868462173268199, -0.0007863853825256228, -0.0006859245477244258, -0.0005854636547155678, -0.00048500276170670986, -0.0003845419269055128, -0.0002840810630004853, -0.0001836201990954578, -8.315933519043028e-05, 1.7301528714597225e-05, 0.00011776236351579428, 0.00021822325652465224, 0.0003186841495335102, 0.00041914498433470726, 0.0005196058191359043, 0.0006200667121447623, 0.0007205276051536202, 0.0008209884399548173, 0.0009214492747560143, 0.0010219102259725332, 0.0011223710607737303, 0.0012228318955749273, 0.0013232927303761244, 0.0014237535651773214, 0.0015242145163938403, 0.0016246753511950374, 0.0017251361859962344, 0.0018255971372127533, 0.0019260579720139503, 0.0020265188068151474, 0.0021269796416163445, 0.0022274404764175415, 0.0023279013112187386, 0.0024283621460199356, 0.0025288229808211327, 0.0026292840484529734, 0.0027297448832541704, 0.0028302057180553675], 'values': [2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 4, 2, 6, 4, 9, 7, 13, 15, 21, 24, 35, 34, 46, 51, 81, 102, 147, 169, 221, 233, 285, 286, 339, 880, 400, 346, 270, 229, 212, 145, 137, 120, 101, 69, 64, 62, 42, 35, 32, 21, 18, 11, 8, 9, 5, 4, 5, 3, 2, 1, 1, 1]}, 'gradients/graph_14.bias': {'_type': 'histogram', 'bins': [-557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188, -557.2575073242188], 'values': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, '_runtime': 360933.0234594345, 'gradients/graph_12.weight': {'_type': 'histogram', 'bins': [-354.3207702636719, -348.1418151855469, -341.96282958984375, -335.78387451171875, -329.60491943359375, -323.4259338378906, -317.2469787597656, -311.0679931640625, -304.8890380859375, -298.7100830078125, -292.5310974121094, -286.3521423339844, -280.1731872558594, -273.99420166015625, -267.81524658203125, -261.63629150390625, -255.45730590820312, -249.27833557128906, -243.09938049316406, -236.92041015625, -230.74143981933594, -224.56246948242188, -218.38351440429688, -212.2045440673828, -206.0255889892578, -199.84661865234375, -193.66766357421875, -187.4886932373047, -181.30972290039062, -175.13075256347656, -168.95179748535156, -162.7728271484375, -156.5938720703125, -150.41490173339844, -144.23594665527344, -138.05697631835938, -131.8780059814453, -125.69904327392578, -119.52008056640625, -113.34111022949219, -107.16213989257812, -100.9831771850586, -94.80420684814453, -88.625244140625, -82.44627380371094, -76.2673110961914, -70.08834838867188, -63.90937805175781, -57.730411529541016, -51.55144500732422, -45.37247848510742, -39.193511962890625, -33.014549255371094, -26.835580825805664, -20.6566162109375, -14.477649688720703, -8.298683166503906, -2.1197171211242676, 4.059248924255371, 10.238214492797852, 16.41718101501465, 22.596147537231445, 28.77511215209961, 34.954078674316406, 41.1330451965332], 'values': [1, 11, 17, 27, 36, 73, 93, 164, 252, 282, 457, 551, 792, 935, 1098, 1208, 1383, 1498, 1533, 1506, 1708, 1786, 1728, 1736, 1650, 1576, 1516, 1453, 1273, 1130, 971, 750, 581, 442, 306, 284, 290, 380, 418, 565, 745, 831, 1018, 1349, 1553, 1691, 1672, 1671, 1485, 1240, 917, 627, 347, 228, 179, 153, 243, 14916, 211, 187, 443, 622, 559, 189]}, 'ppo/ep_reward_mean': 97792.3613701224, 'stat/episode_length': 0, 'stat/max_goal_speed': 0, '_timestamp': 1678991611.2939034},config={'magic': {'desc': None, 'value': {'enable': True}}, '_wandb': {'desc': None, 'value': {'t': {'1': [1, 3, 55], '2': [1, 3, 55], '3': [1, 5, 13, 14, 19, 23, 24, 34], '4': '3.7.9', '5': '0.13.10', '8': [3, 5]}, 'framework': 'torch', 'start_time': 1678990753.739831, 'cli_version': '0.13.10', 'is_jupyter_run': False, 'python_version': '3.7.9', 'is_kaggle_kernel': False}}})
2023-03-16 20:06:37,914 DEBUG   HandlerThread:13016 [handler.py:handle_request():144] handle_request: check_version
2023-03-16 20:06:37,914 INFO    SenderThread:13016 [dir_watcher.py:__init__():216] watching files in: C:\Users\manue\Downloads\Advanced ML Rocket League-bot project\wandb\run-20230316_200637-general\files
2023-03-16 20:06:37,914 INFO    SenderThread:13016 [sender.py:_start_run_threads():1070] run started: general with start time 1678632080.225169
2023-03-16 20:06:37,914 DEBUG   SenderThread:13016 [sender.py:send_request():363] send_request: summary_record
